review_id,viewer_id,movie_id,rating,review_date,sentiment,review_text,helpful_votes
1527,338,15,4.5,2025-03-28,Positive,Absolutely loved it!,47
1528,1197,8,3.0,2025-03-09,Neutral,Worth a one-time watch.,110
1529,1013,13,4.0,2025-04-07,Positive,Exceeded my expectations.,49
1530,513,9,4.5,2025-04-25,Positive,A visual masterpiece.,90
1531,972,19,4.0,2025-04-19,Positive,A visual masterpiece.,5
1532,139,17,4.0,2025-03-27,Positive,Will watch again.,86
1533,46,3,3.5,2025-03-10,Neutral,Decent watch.,95
1534,262,2,3.5,2025-03-01,Neutral,Had its highs and lows.,54
1535,109,13,4.0,2025-03-26,Positive,Exceeded my expectations.,26
1536,91,14,3.5,2024-08-04,Neutral,Average for its genre.,83
1537,938,19,4.0,2025-04-28,Positive,Highly recommend.,119
1538,348,2,5.0,2024-09-19,Positive,Gripping from start to finish.,38
1539,51,11,4.0,2025-03-17,Positive,One of the best this year.,38
1540,66,2,4.0,2024-10-20,Positive,Great performances all around.,101
1541,702,9,4.5,2025-04-08,Positive,Will watch again.,95
1542,734,13,4.0,2025-03-27,Positive,One of the best this year.,41
1543,254,23,4.5,2025-04-05,Positive,Great performances all around.,58
1544,1107,16,3.5,2024-12-03,Neutral,Some good moments.,2
1545,423,9,3.5,2025-04-08,Neutral,Some good moments.,47
1546,1012,13,5.0,2025-04-26,Positive,Absolutely loved it!,50
1547,515,18,4.5,2024-10-29,Positive,One of the best this year.,98
1548,540,21,4.5,2025-04-11,Positive,Highly recommend.,36
1549,272,24,3.0,2025-02-26,Neutral,Nothing special but enjoyable.,50
1550,467,7,3.5,2025-01-23,Neutral,Had its highs and lows.,52
1551,647,3,4.5,2025-01-03,Positive,A visual masterpiece.,118
1552,688,19,4.5,2025-05-01,Positive,Great performances all around.,43
1553,175,11,4.0,2025-05-03,Positive,Exceeded my expectations.,82
1554,1168,1,4.5,2025-02-03,Positive,Highly recommend.,76
1555,851,7,2.5,2024-12-25,Neutral,Nothing special but enjoyable.,44
1556,440,7,1.5,2024-12-23,Negative,Felt like a cash grab.,86
1557,812,17,5.0,2025-02-11,Positive,Gripping from start to finish.,80
1558,456,5,4.0,2025-04-08,Positive,Will watch again.,95
1559,381,1,5.0,2025-01-25,Positive,One of the best this year.,50
1560,656,15,4.5,2025-03-12,Positive,A visual masterpiece.,73
1561,698,11,4.5,2025-03-17,Positive,Highly recommend.,39
1562,980,7,2.5,2025-01-21,Neutral,Worth a one-time watch.,9
1563,1175,1,4.0,2025-03-02,Positive,Great performances all around.,39
1564,995,4,4.5,2025-02-26,Positive,Absolutely loved it!,31
1565,527,10,5.0,2024-08-16,Positive,Will watch again.,104
1566,681,23,4.5,2025-02-12,Positive,Absolutely loved it!,26
1567,754,15,4.0,2025-05-02,Positive,Exceeded my expectations.,43
1568,333,12,3.0,2024-11-02,Neutral,Had its highs and lows.,10
1569,630,19,4.5,2025-04-12,Positive,A visual masterpiece.,62
1570,1014,4,5.0,2025-04-25,Positive,Highly recommend.,32
1571,270,5,4.5,2025-04-15,Positive,A visual masterpiece.,96
1572,672,12,3.5,2024-12-19,Neutral,Some good moments.,83
1573,773,21,4.0,2025-03-25,Positive,Exceeded my expectations.,26
1574,151,5,3.5,2025-01-07,Neutral,Average for its genre.,1
1575,637,12,4.5,2024-11-08,Positive,Will watch again.,56
1576,1083,1,3.5,2025-02-14,Neutral,Decent watch.,108
1577,547,3,5.0,2025-02-15,Positive,Gripping from start to finish.,26
1578,1115,22,4.5,2025-01-16,Positive,Exceeded my expectations.,17
1579,980,12,4.0,2025-03-18,Positive,Great performances all around.,51
1580,472,21,5.0,2025-04-12,Positive,Great performances all around.,108
1581,613,22,4.5,2025-03-30,Positive,Top-tier storytelling.,43
1582,1091,24,3.5,2025-03-21,Neutral,Worth a one-time watch.,59
1583,1127,13,4.0,2025-03-28,Positive,Top-tier storytelling.,119
1584,812,21,4.0,2025-03-27,Positive,Gripping from start to finish.,63
1585,1109,7,2.5,2025-01-06,Neutral,Average for its genre.,21
1586,15,19,4.0,2025-04-25,Positive,One of the best this year.,65
1587,41,20,2.5,2024-08-28,Neutral,Average for its genre.,26
1588,48,23,4.5,2025-02-11,Positive,Gripping from start to finish.,45
1589,769,22,3.5,2024-12-14,Neutral,Nothing special but enjoyable.,110
1590,1185,22,4.0,2025-02-02,Positive,Will watch again.,97
1591,1015,11,4.0,2025-02-04,Positive,Great performances all around.,26
1592,1129,16,3.5,2024-11-11,Neutral,Decent watch.,100
1593,588,19,4.5,2025-04-22,Positive,Top-tier storytelling.,80
1594,1011,2,3.5,2024-11-11,Neutral,Average for its genre.,53
1595,443,9,5.0,2025-04-19,Positive,Will watch again.,3
1596,755,1,5.0,2025-01-28,Positive,A visual masterpiece.,28
1597,552,13,4.0,2025-04-04,Positive,Will watch again.,64
1598,709,23,3.0,2025-03-02,Neutral,Average for its genre.,17
1599,2,19,4.0,2025-04-29,Positive,Highly recommend.,78
1600,949,11,4.0,2025-04-22,Positive,Exceeded my expectations.,114
1601,156,24,3.0,2025-03-05,Neutral,Had its highs and lows.,55
1602,715,10,4.0,2025-03-11,Positive,Gripping from start to finish.,25
1603,1083,8,2.0,2025-02-25,Negative,Would not recommend.,49
1604,1157,3,4.5,2025-04-02,Positive,Great performances all around.,62
1605,1013,8,2.5,2025-03-02,Neutral,Decent watch.,112
1606,826,9,4.0,2025-04-30,Positive,Absolutely loved it!,104
1607,250,1,4.5,2025-02-13,Positive,Gripping from start to finish.,26
1608,63,9,4.0,2025-04-11,Positive,Top-tier storytelling.,30
1609,752,22,3.0,2025-02-15,Neutral,Some good moments.,30
1610,613,11,4.0,2025-03-02,Positive,Great performances all around.,65
1611,301,15,3.0,2025-03-15,Neutral,Worth a one-time watch.,17
1612,897,4,4.0,2025-02-18,Positive,Top-tier storytelling.,6
1613,1026,20,2.0,2024-09-04,Negative,Poor writing overall.,84
1614,1004,1,3.0,2025-01-29,Neutral,Some good moments.,8
1615,200,13,5.0,2025-04-30,Positive,One of the best this year.,62
1616,266,14,3.5,2025-04-14,Neutral,Had its highs and lows.,66
1617,595,19,3.5,2025-04-30,Neutral,Decent watch.,33
1618,443,6,3.0,2025-04-09,Neutral,Average for its genre.,41
1619,704,4,4.0,2025-03-03,Positive,Top-tier storytelling.,94
1620,510,10,3.5,2024-12-17,Neutral,Decent watch.,77
1621,847,12,3.5,2025-02-06,Neutral,Decent watch.,94
1622,620,22,4.5,2025-03-24,Positive,Exceeded my expectations.,20
1623,1169,1,4.5,2025-01-18,Positive,Great performances all around.,46
1624,1152,1,5.0,2025-02-10,Positive,Gripping from start to finish.,18
1625,439,20,2.5,2024-09-17,Neutral,Worth a one-time watch.,103
1626,367,22,4.0,2025-03-05,Positive,Absolutely loved it!,5
1627,954,6,3.0,2025-03-05,Neutral,Worth a one-time watch.,117
1628,1056,8,3.0,2025-02-13,Neutral,Had its highs and lows.,9
1629,644,22,4.0,2025-02-08,Positive,One of the best this year.,71
1630,660,13,5.0,2025-03-31,Positive,Great performances all around.,112
1631,346,4,3.5,2025-05-01,Neutral,Nothing special but enjoyable.,82
1632,609,19,4.0,2025-04-19,Positive,One of the best this year.,88
1633,1033,4,4.0,2025-03-11,Positive,Absolutely loved it!,22
1634,453,6,2.5,2025-05-01,Neutral,Average for its genre.,30
1635,669,23,4.0,2025-04-18,Positive,Top-tier storytelling.,112
1636,548,13,5.0,2025-04-01,Positive,Exceeded my expectations.,100
1637,864,1,4.0,2025-01-19,Positive,Will watch again.,100
1638,877,3,4.0,2025-01-05,Positive,One of the best this year.,103
1639,357,17,4.0,2025-03-20,Positive,One of the best this year.,79
1640,189,22,3.5,2025-04-14,Neutral,Nothing special but enjoyable.,64
1641,675,19,4.0,2025-04-15,Positive,Exceeded my expectations.,53
1642,108,4,3.5,2025-04-14,Neutral,Decent watch.,62
1643,313,13,4.0,2025-04-06,Positive,Will watch again.,54
1644,271,22,4.0,2025-03-11,Positive,Highly recommend.,119
1645,391,12,4.0,2025-01-08,Positive,Absolutely loved it!,106
1646,200,6,2.5,2025-03-13,Neutral,Decent watch.,34
1647,816,5,3.0,2024-11-27,Neutral,Average for its genre.,103
1648,933,23,4.0,2025-04-08,Positive,A visual masterpiece.,13
1649,302,18,4.0,2025-02-28,Positive,One of the best this year.,51
1650,606,8,4.0,2025-02-11,Positive,Great performances all around.,61
1651,72,15,4.0,2025-03-31,Positive,A visual masterpiece.,111
1652,1161,5,4.0,2024-11-04,Positive,Gripping from start to finish.,20
1653,28,10,4.0,2024-07-23,Positive,Highly recommend.,33
1654,244,11,5.0,2025-04-17,Positive,A visual masterpiece.,19
1655,335,24,4.0,2025-02-03,Positive,A visual masterpiece.,93
1656,114,21,4.0,2025-04-21,Positive,Exceeded my expectations.,117
1657,163,21,4.0,2025-04-25,Positive,Will watch again.,68
1658,658,1,4.5,2025-01-25,Positive,Exceeded my expectations.,110
1659,1011,15,4.5,2025-03-19,Positive,Gripping from start to finish.,76
1660,922,23,4.0,2025-03-14,Positive,Will watch again.,19
1661,655,1,5.0,2025-04-01,Positive,A visual masterpiece.,0
1662,875,20,2.0,2024-08-25,Negative,Slow and boring.,115
1663,1159,1,5.0,2025-04-09,Positive,One of the best this year.,21
1664,882,24,3.5,2025-04-09,Neutral,Nothing special but enjoyable.,63
1665,695,6,2.0,2025-03-10,Negative,Poor writing overall.,70
1666,279,19,3.5,2025-04-24,Neutral,Had its highs and lows.,53
1667,918,1,5.0,2025-04-24,Positive,Absolutely loved it!,67
1668,107,1,4.5,2025-03-29,Positive,Great performances all around.,98
1669,38,25,3.5,2024-08-01,Neutral,Average for its genre.,105
1670,674,18,5.0,2024-10-13,Positive,Gripping from start to finish.,13
1671,1148,8,4.0,2025-03-20,Positive,Will watch again.,87
1672,482,11,4.0,2025-04-28,Positive,Exceeded my expectations.,91
1673,720,19,4.0,2025-04-24,Positive,Top-tier storytelling.,49
1674,970,2,4.0,2025-04-06,Positive,Absolutely loved it!,68
1675,819,9,5.0,2025-04-23,Positive,Exceeded my expectations.,95
1676,733,22,3.5,2025-02-28,Neutral,Some good moments.,53
1677,435,2,4.0,2025-04-03,Positive,Highly recommend.,6
1678,10,1,4.5,2025-01-24,Positive,Highly recommend.,27
1679,752,1,4.5,2025-01-26,Positive,Great performances all around.,82
1680,973,19,4.5,2025-04-30,Positive,A visual masterpiece.,75
1681,978,8,2.5,2025-02-03,Neutral,Decent watch.,84
1682,1169,13,4.0,2025-03-20,Positive,One of the best this year.,29
1683,36,2,3.5,2025-03-02,Neutral,Average for its genre.,0
1684,762,5,3.5,2025-03-16,Neutral,Decent watch.,115
1685,905,13,4.5,2025-05-01,Positive,Gripping from start to finish.,110
1686,1094,2,4.0,2024-09-19,Positive,Highly recommend.,119
1687,95,15,4.5,2025-04-09,Positive,Gripping from start to finish.,37
1688,520,5,3.5,2025-01-06,Neutral,Worth a one-time watch.,9
1689,110,21,4.0,2025-04-13,Positive,Will watch again.,115
1690,605,7,3.5,2025-01-29,Neutral,Average for its genre.,38
1691,488,1,5.0,2025-03-15,Positive,Will watch again.,55
1692,138,1,5.0,2025-03-06,Positive,A visual masterpiece.,35
1693,886,1,4.5,2025-01-28,Positive,Gripping from start to finish.,78
1694,977,1,4.5,2025-04-24,Positive,A visual masterpiece.,50
1695,804,4,4.0,2025-04-11,Positive,One of the best this year.,28
1696,161,15,3.5,2025-04-27,Neutral,Nothing special but enjoyable.,119
1697,758,11,4.5,2025-04-05,Positive,One of the best this year.,117
1698,767,12,3.5,2025-04-27,Neutral,Nothing special but enjoyable.,116
1699,722,3,4.0,2025-03-29,Positive,A visual masterpiece.,23
1700,428,1,4.0,2025-02-24,Positive,Highly recommend.,19
1701,1079,19,4.5,2025-04-29,Positive,A visual masterpiece.,108
1702,684,10,3.5,2025-04-09,Neutral,Some good moments.,19
1703,467,21,5.0,2025-04-25,Positive,Top-tier storytelling.,28
1704,1062,19,5.0,2025-04-28,Positive,Will watch again.,101
1705,1185,5,3.0,2025-02-04,Neutral,Average for its genre.,19
1706,1091,1,4.5,2025-01-30,Positive,Highly recommend.,104
1707,1151,22,3.5,2025-01-11,Neutral,Decent watch.,10
1708,44,19,5.0,2025-05-01,Positive,Highly recommend.,107
1709,84,17,4.5,2025-02-23,Positive,Exceeded my expectations.,22
1710,14,13,4.5,2025-04-01,Positive,A visual masterpiece.,53
1711,554,16,4.5,2024-11-14,Positive,Absolutely loved it!,82
1712,743,18,4.0,2024-12-14,Positive,Exceeded my expectations.,0
1713,377,2,4.5,2025-04-06,Positive,Highly recommend.,98
1714,98,17,3.5,2025-01-31,Neutral,Some good moments.,27
1715,1163,12,3.5,2025-02-07,Neutral,Worth a one-time watch.,46
1716,807,11,4.0,2025-03-11,Positive,Absolutely loved it!,0
1717,304,19,3.5,2025-05-01,Neutral,Nothing special but enjoyable.,28
1718,17,16,3.5,2025-02-06,Neutral,Had its highs and lows.,53
1719,418,1,4.0,2025-05-02,Positive,Will watch again.,102
1720,273,11,3.5,2025-02-05,Neutral,Average for its genre.,10
1721,1180,10,3.0,2024-12-14,Neutral,Average for its genre.,75
1722,1046,16,4.0,2025-02-28,Positive,Top-tier storytelling.,35
1723,639,23,4.5,2025-04-07,Positive,Top-tier storytelling.,22
1724,38,5,4.0,2024-11-23,Positive,Highly recommend.,115
1725,613,7,1.5,2024-12-16,Negative,Felt like a cash grab.,12
1726,1102,10,4.5,2024-10-08,Positive,A visual masterpiece.,61
1727,157,4,5.0,2025-03-02,Positive,Highly recommend.,75
1728,988,4,5.0,2025-04-30,Positive,Top-tier storytelling.,11
1729,108,11,3.5,2025-04-11,Neutral,Decent watch.,69
1730,611,7,2.5,2024-12-13,Neutral,Decent watch.,51
1731,190,5,4.5,2025-04-28,Positive,Highly recommend.,49
1732,260,19,3.0,2025-04-14,Neutral,Average for its genre.,68
1733,271,10,3.5,2024-08-09,Neutral,Had its highs and lows.,1
1734,958,2,4.0,2024-09-06,Positive,Highly recommend.,116
1735,1040,1,4.5,2025-01-20,Positive,Will watch again.,29
1736,923,19,4.5,2025-04-15,Positive,Will watch again.,48
1737,304,2,5.0,2024-08-17,Positive,Absolutely loved it!,58
1738,1087,3,4.0,2025-04-20,Positive,Absolutely loved it!,60
1739,576,19,4.5,2025-04-16,Positive,Highly recommend.,49
1740,225,11,3.0,2025-03-11,Neutral,Worth a one-time watch.,58
1741,1136,15,4.0,2025-04-09,Positive,Absolutely loved it!,31
1742,600,9,3.5,2025-04-09,Neutral,Decent watch.,9
1743,1131,21,5.0,2025-03-31,Positive,Absolutely loved it!,111
1744,174,1,5.0,2025-04-12,Positive,Will watch again.,7
1745,354,21,4.0,2025-04-02,Positive,A visual masterpiece.,67
1746,32,9,4.5,2025-04-21,Positive,Will watch again.,58
1747,593,25,4.5,2024-11-15,Positive,Highly recommend.,84
1748,673,24,4.0,2025-04-06,Positive,Exceeded my expectations.,105
1749,92,19,3.5,2025-04-25,Neutral,Some good moments.,22
1750,910,14,4.0,2024-06-10,Positive,Will watch again.,83
1751,130,1,4.0,2025-03-10,Positive,Will watch again.,67
1752,207,20,2.5,2024-09-20,Neutral,Average for its genre.,77
1753,618,4,4.0,2025-04-18,Positive,Gripping from start to finish.,62
1754,615,18,3.5,2025-02-16,Neutral,Had its highs and lows.,49
1755,472,11,5.0,2025-04-10,Positive,One of the best this year.,9
1756,590,23,4.0,2025-04-02,Positive,A visual masterpiece.,114
1757,32,8,2.5,2025-03-13,Neutral,Decent watch.,80
1758,607,18,3.0,2025-02-06,Neutral,Average for its genre.,64
1759,889,18,4.5,2024-10-22,Positive,Top-tier storytelling.,47
1760,29,21,3.0,2025-04-15,Neutral,Average for its genre.,100
1761,121,11,3.5,2025-04-30,Neutral,Decent watch.,43
1762,1146,6,3.5,2025-05-02,Neutral,Decent watch.,45
1763,1113,21,4.0,2025-04-06,Positive,One of the best this year.,120
1764,142,14,3.0,2024-07-23,Neutral,Decent watch.,19
1765,945,23,3.5,2025-03-31,Neutral,Worth a one-time watch.,44
1766,1161,23,4.0,2025-03-02,Positive,Highly recommend.,36
1767,501,4,4.5,2025-04-22,Positive,Great performances all around.,26
1768,387,1,4.5,2025-04-07,Positive,Great performances all around.,34
1769,1086,22,3.0,2025-04-04,Neutral,Nothing special but enjoyable.,72
1770,229,9,3.5,2025-04-09,Neutral,Had its highs and lows.,120
1771,140,9,4.0,2025-04-19,Positive,Great performances all around.,73
1772,468,18,4.0,2024-12-19,Positive,Absolutely loved it!,116
1773,1132,8,2.0,2025-03-15,Negative,The plot made no sense.,23
1774,385,1,4.5,2025-04-18,Positive,Great performances all around.,112
1775,802,1,5.0,2025-01-26,Positive,Gripping from start to finish.,72
1776,476,8,2.0,2025-02-27,Negative,Would not recommend.,93
1777,1144,25,3.0,2024-08-15,Neutral,Nothing special but enjoyable.,91
1778,286,5,3.0,2024-10-16,Neutral,Some good moments.,17
1779,990,25,3.5,2024-08-17,Neutral,Nothing special but enjoyable.,54
1780,117,23,4.5,2025-03-22,Positive,Absolutely loved it!,67
1781,1129,11,4.0,2025-04-30,Positive,Will watch again.,28
1782,760,11,4.5,2025-03-28,Positive,Absolutely loved it!,28
1783,417,25,3.5,2025-02-02,Neutral,Worth a one-time watch.,18
1784,922,19,3.0,2025-04-23,Neutral,Worth a one-time watch.,60
1785,880,21,4.0,2025-04-09,Positive,Highly recommend.,96
1786,560,7,3.0,2025-01-10,Neutral,Some good moments.,6
1787,106,1,5.0,2025-02-11,Positive,A visual masterpiece.,84
1788,740,9,3.5,2025-04-24,Neutral,Average for its genre.,41
1789,269,18,3.5,2025-03-10,Neutral,Some good moments.,81
1790,1173,19,4.5,2025-04-24,Positive,Gripping from start to finish.,19
1791,1181,5,4.0,2024-11-30,Positive,Top-tier storytelling.,112
1792,69,11,4.0,2025-02-03,Positive,A visual masterpiece.,12
1793,163,9,4.5,2025-05-02,Positive,Great performances all around.,61
1794,872,1,5.0,2025-03-16,Positive,One of the best this year.,92
1795,311,3,3.5,2025-03-07,Neutral,Average for its genre.,11
1796,543,3,3.0,2025-01-21,Neutral,Worth a one-time watch.,105
1797,746,14,3.0,2025-01-09,Neutral,Nothing special but enjoyable.,3
1798,236,20,3.0,2024-08-31,Neutral,Decent watch.,69
1799,619,11,3.5,2025-04-03,Neutral,Had its highs and lows.,117
1800,285,13,3.5,2025-04-10,Neutral,Some good moments.,39
1801,426,13,3.5,2025-04-01,Neutral,Nothing special but enjoyable.,94
1802,991,19,5.0,2025-04-29,Positive,Exceeded my expectations.,2
1803,668,25,2.5,2025-03-15,Neutral,Had its highs and lows.,45
1804,687,11,3.0,2025-03-07,Neutral,Some good moments.,11
1805,938,11,4.0,2025-04-02,Positive,Top-tier storytelling.,10
1806,184,19,4.0,2025-04-13,Positive,Exceeded my expectations.,42
1807,1131,9,4.0,2025-04-09,Positive,Will watch again.,98
1808,221,9,5.0,2025-04-25,Positive,Will watch again.,53
1809,1075,5,4.5,2025-02-15,Positive,One of the best this year.,64
1810,1176,14,4.5,2024-07-29,Positive,One of the best this year.,96
1811,989,19,4.0,2025-04-23,Positive,Will watch again.,75
1812,567,21,4.5,2025-04-18,Positive,Gripping from start to finish.,84
1813,395,19,4.0,2025-04-13,Positive,Gripping from start to finish.,68
1814,210,12,3.0,2024-11-24,Neutral,Decent watch.,21
1815,217,4,4.0,2025-03-02,Positive,One of the best this year.,55
1816,1024,11,4.5,2025-04-22,Positive,Will watch again.,39
1817,147,17,3.5,2025-04-26,Neutral,Nothing special but enjoyable.,85
1818,881,4,3.0,2025-03-13,Neutral,Worth a one-time watch.,57
1819,1169,25,3.0,2025-03-03,Neutral,Average for its genre.,97
1820,719,13,4.5,2025-03-24,Positive,Will watch again.,48
1821,140,15,4.0,2025-04-04,Positive,Will watch again.,66
1822,863,2,4.0,2024-10-15,Positive,Great performances all around.,55
1823,457,11,4.0,2025-03-04,Positive,Highly recommend.,55
1824,1008,9,4.0,2025-04-29,Positive,Top-tier storytelling.,36
1825,5,5,3.5,2025-01-10,Neutral,Decent watch.,82
1826,968,14,4.0,2024-07-08,Positive,Will watch again.,24
1827,126,19,4.5,2025-04-24,Positive,Exceeded my expectations.,53
1828,146,18,4.0,2025-03-19,Positive,Exceeded my expectations.,38
1829,777,9,4.5,2025-04-11,Positive,Absolutely loved it!,107
1830,907,14,3.5,2024-08-11,Neutral,Some good moments.,1
1831,1090,13,4.5,2025-04-03,Positive,Highly recommend.,71
1832,53,11,4.5,2025-04-08,Positive,Absolutely loved it!,52
1833,961,10,5.0,2025-03-28,Positive,Gripping from start to finish.,58
1834,294,19,3.0,2025-04-19,Neutral,Some good moments.,6
1835,1155,13,3.5,2025-04-23,Neutral,Had its highs and lows.,10
1836,1048,11,4.0,2025-04-20,Positive,Great performances all around.,60
1837,663,10,5.0,2025-01-08,Positive,Exceeded my expectations.,14
1838,212,25,5.0,2025-03-02,Positive,One of the best this year.,77
1839,796,2,4.5,2025-03-04,Positive,Exceeded my expectations.,53
1840,1145,23,4.0,2025-03-21,Positive,Great performances all around.,2
1841,165,1,4.5,2025-04-20,Positive,Top-tier storytelling.,81
1842,811,11,5.0,2025-04-02,Positive,Gripping from start to finish.,2
1843,819,21,5.0,2025-04-14,Positive,Highly recommend.,49
1844,139,15,5.0,2025-04-30,Positive,Great performances all around.,1
