activity_id,viewer_id,movie_id,watch_date,watch_duration_minutes,completion_rate,device,platform,rewatched
4217,506,3,2025-04-14,78,0.54,Smart TV,Android,False
4218,1105,13,2025-04-19,106,0.76,Laptop,Android,False
4219,789,9,2025-04-29,110,0.8,Mobile,Android,False
4220,3,16,2025-01-21,19,0.2,Laptop,TV App,False
4221,1163,23,2025-04-15,103,0.94,Smart TV,iOS,True
4222,2,25,2025-01-30,81,0.6,Smart TV,Android,False
4223,955,19,2025-04-15,62,0.5,Smart TV,iOS,False
4224,474,21,2025-04-17,100,0.65,Laptop,TV App,False
4225,975,5,2025-04-23,64,0.53,Smart TV,TV App,False
4226,1028,13,2025-03-23,112,0.8,Tablet,Web,False
4227,1031,1,2025-01-26,94,0.8,Desktop,iOS,True
4228,21,9,2025-04-26,91,0.66,Mobile,iOS,False
4229,146,1,2025-04-09,97,0.83,Smart TV,TV App,False
4230,234,19,2025-04-18,111,0.89,Laptop,Web,False
4231,126,1,2025-04-11,109,0.93,Smart TV,iOS,False
4232,808,15,2025-04-21,114,0.96,Laptop,Android,True
4233,43,13,2025-03-30,88,0.63,Smart TV,TV App,False
4234,437,12,2024-10-19,92,0.91,Laptop,Web,False
4235,951,9,2025-04-06,71,0.52,Laptop,iOS,False
4236,1194,13,2025-03-22,60,0.43,Desktop,iOS,True
4237,774,4,2025-03-06,85,0.79,Laptop,Android,False
4238,1042,13,2025-04-17,110,0.79,Smart TV,iOS,False
4239,1021,6,2025-04-21,54,0.57,Mobile,TV App,False
4240,419,21,2025-03-30,111,0.72,Mobile,Web,True
4241,900,2,2024-11-15,100,0.76,Smart TV,Web,False
4242,1056,25,2025-02-06,91,0.68,Desktop,Android,False
4243,68,15,2025-03-05,104,0.88,Smart TV,iOS,False
4244,1075,23,2025-02-17,81,0.74,Desktop,Web,True
4245,121,15,2025-04-11,98,0.83,Smart TV,TV App,False
4246,969,18,2025-01-27,97,0.69,Mobile,Android,False
4247,809,9,2025-04-16,100,0.73,Laptop,iOS,False
4248,649,1,2025-01-20,102,0.87,Tablet,iOS,True
4249,190,13,2025-03-29,93,0.67,Mobile,iOS,True
4250,559,24,2025-01-28,95,0.91,Laptop,iOS,False
4251,973,1,2025-02-28,113,0.96,Mobile,iOS,False
4252,664,13,2025-04-18,127,0.91,Mobile,TV App,False
4253,241,11,2025-04-13,100,0.79,Smart TV,Android,True
4254,943,13,2025-04-10,53,0.38,Smart TV,Android,False
4255,457,16,2025-04-03,87,0.89,Tablet,Android,False
4256,1198,19,2025-04-12,96,0.77,Mobile,Android,False
4257,619,13,2025-04-03,92,0.66,Smart TV,Web,False
4258,991,19,2025-04-20,80,0.64,Tablet,Web,False
4259,301,1,2025-03-07,116,0.99,Mobile,iOS,False
4260,839,4,2025-04-25,83,0.77,Smart TV,TV App,True
4261,172,22,2024-11-29,92,0.77,Mobile,TV App,False
4262,274,12,2024-12-13,65,0.64,Mobile,iOS,False
4263,315,14,2024-08-19,84,0.65,Laptop,iOS,True
4264,72,11,2025-03-10,76,0.6,Smart TV,TV App,True
4265,217,23,2025-04-15,64,0.59,Smart TV,iOS,True
4266,326,23,2025-02-07,77,0.7,Desktop,Web,False
4267,188,21,2025-04-07,148,0.96,Mobile,Web,False
4268,622,19,2025-04-16,97,0.78,Laptop,iOS,False
4269,947,4,2025-03-14,92,0.86,Laptop,Android,False
4270,609,9,2025-04-24,133,0.97,Smart TV,Android,False
4271,109,24,2025-03-11,105,1.0,Laptop,Android,True
4272,412,14,2024-09-09,89,0.69,Laptop,Web,True
4273,1176,8,2025-02-17,36,0.41,Mobile,TV App,False
4274,165,1,2025-01-26,97,0.83,Mobile,Web,False
4275,1184,3,2025-02-01,97,0.67,Smart TV,iOS,False
4276,160,13,2025-03-20,103,0.74,Mobile,Web,True
4277,709,10,2024-12-30,110,0.96,Laptop,iOS,False
4278,174,3,2025-04-23,123,0.85,Smart TV,Web,False
4279,461,23,2025-04-05,88,0.8,Smart TV,TV App,False
4280,332,21,2025-04-15,100,0.65,Smart TV,Web,False
4281,358,12,2025-02-24,85,0.84,Tablet,iOS,False
4282,1177,13,2025-03-25,119,0.85,Mobile,iOS,False
4283,75,1,2025-01-26,118,1.0,Smart TV,Web,False
4284,125,1,2025-03-13,86,0.73,Laptop,Web,False
4285,902,21,2025-04-08,141,0.91,Tablet,Web,False
4286,359,7,2025-01-18,43,0.48,Laptop,iOS,True
4287,1083,5,2024-11-12,67,0.55,Laptop,Android,False
4288,247,9,2025-04-21,96,0.7,Smart TV,Android,False
4289,635,1,2025-04-25,118,1.0,Laptop,Web,False
4290,1065,4,2025-02-17,69,0.64,Smart TV,iOS,False
4291,204,4,2025-04-03,59,0.55,Smart TV,Android,False
4292,1179,23,2025-03-16,75,0.69,Mobile,Web,False
4293,473,1,2025-01-29,110,0.94,Mobile,iOS,True
4294,1177,9,2025-04-29,92,0.67,Laptop,iOS,False
4295,469,9,2025-04-13,93,0.68,Mobile,TV App,False
4296,1172,8,2025-03-29,31,0.36,Smart TV,Android,False
4297,1043,3,2025-02-15,120,0.83,Smart TV,iOS,False
4298,657,14,2025-01-27,126,0.97,Smart TV,Android,False
4299,1030,11,2025-04-06,102,0.81,Laptop,Web,False
4300,23,4,2025-04-14,89,0.83,Smart TV,Web,False
4301,858,14,2024-10-23,96,0.74,Desktop,TV App,False
4302,342,9,2025-04-15,136,0.99,Smart TV,Web,False
4303,137,13,2025-03-21,91,0.65,Smart TV,Web,False
4304,323,15,2025-04-14,67,0.57,Mobile,iOS,False
4305,648,24,2025-02-27,76,0.73,Smart TV,TV App,False
4306,57,15,2025-04-30,88,0.74,Laptop,Android,False
4307,903,22,2025-03-16,72,0.6,Tablet,iOS,False
4308,564,19,2025-04-13,85,0.68,Laptop,Web,True
4309,37,17,2025-01-26,51,0.61,Mobile,Web,True
4310,552,11,2025-02-06,67,0.53,Smart TV,Android,False
4311,320,15,2025-03-31,110,0.93,Mobile,Web,False
4312,170,22,2024-11-07,68,0.57,Mobile,iOS,True
4313,993,16,2025-02-05,58,0.6,Mobile,TV App,False
4314,132,15,2025-04-05,80,0.68,Desktop,Web,False
4315,1170,11,2025-03-28,80,0.63,Laptop,iOS,False
4316,288,11,2025-03-19,55,0.44,Mobile,TV App,False
4317,630,25,2024-11-22,90,0.67,Smart TV,Android,False
4318,1133,1,2025-04-01,97,0.83,Laptop,TV App,False
4319,992,23,2025-03-16,64,0.59,Mobile,iOS,False
4320,873,21,2025-04-01,58,0.38,Desktop,TV App,True
4321,799,4,2025-03-20,84,0.78,Smart TV,Web,False
4322,362,11,2025-04-15,86,0.68,Tablet,iOS,False
4323,1177,13,2025-04-10,128,0.92,Smart TV,Android,False
4324,62,11,2025-03-21,115,0.91,Laptop,Android,False
4325,589,4,2025-03-11,85,0.79,Tablet,Web,False
4326,586,22,2025-02-11,98,0.82,Smart TV,TV App,False
4327,775,13,2025-03-30,89,0.64,Mobile,Web,False
4328,843,18,2025-04-10,85,0.6,Mobile,Web,False
4329,738,15,2025-03-26,82,0.69,Smart TV,Web,False
4330,119,11,2025-03-09,116,0.92,Smart TV,iOS,False
4331,871,19,2025-04-19,63,0.51,Laptop,Android,False
4332,1120,15,2025-04-25,86,0.73,Smart TV,Web,False
4333,1194,5,2025-03-03,86,0.71,Tablet,iOS,False
4334,133,17,2025-04-20,58,0.69,Smart TV,iOS,True
4335,620,11,2025-01-30,83,0.66,Laptop,Web,False
4336,1187,3,2025-01-25,85,0.59,Smart TV,Android,True
4337,965,14,2024-11-25,89,0.69,Mobile,iOS,False
4338,1043,21,2025-04-20,85,0.55,Tablet,Web,False
4339,733,8,2025-02-12,38,0.44,Laptop,Android,False
4340,852,5,2025-03-06,113,0.93,Laptop,iOS,False
4341,790,6,2025-04-26,85,0.9,Mobile,Android,True
4342,970,16,2024-11-30,66,0.68,Smart TV,Android,True
4343,353,8,2025-01-28,31,0.36,Mobile,Web,False
4344,288,13,2025-04-02,95,0.68,Smart TV,iOS,False
4345,37,13,2025-04-08,78,0.56,Smart TV,iOS,False
4346,1139,24,2025-02-17,89,0.85,Smart TV,Web,False
4347,741,21,2025-04-04,150,0.97,Laptop,Android,False
4348,1117,23,2025-04-08,80,0.73,Smart TV,TV App,False
4349,747,2,2024-10-21,102,0.78,Smart TV,iOS,False
4350,111,14,2024-09-26,58,0.45,Laptop,Android,False
4351,750,20,2024-09-17,33,0.36,Tablet,TV App,False
4352,1097,9,2025-04-13,117,0.85,Laptop,Android,False
4353,272,5,2025-01-17,102,0.84,Laptop,Web,False
4354,387,4,2025-03-11,108,1.0,Mobile,iOS,True
4355,361,9,2025-04-27,100,0.73,Smart TV,Android,False
4356,952,21,2025-04-14,103,0.67,Smart TV,Web,True
4357,1191,15,2025-03-06,109,0.92,Mobile,Web,True
4358,967,18,2024-12-06,105,0.74,Mobile,TV App,False
4359,396,16,2024-12-26,77,0.79,Smart TV,TV App,False
4360,695,21,2025-04-26,108,0.7,Mobile,Android,False
4361,1044,3,2025-04-16,84,0.58,Smart TV,Web,False
4362,1044,10,2024-11-23,83,0.73,Mobile,iOS,False
4363,293,14,2024-08-11,130,1.0,Tablet,Web,False
4364,604,21,2025-04-19,142,0.92,Smart TV,Android,False
4365,411,21,2025-04-11,117,0.76,Smart TV,Web,True
4366,643,13,2025-04-14,99,0.71,Tablet,iOS,False
4367,481,18,2024-11-28,78,0.55,Laptop,Web,True
4368,969,2,2025-01-07,130,0.99,Smart TV,Android,False
4369,925,11,2025-02-28,77,0.61,Smart TV,Web,False
4370,1196,12,2024-12-27,61,0.6,Laptop,TV App,False
4371,450,25,2025-04-12,71,0.53,Smart TV,Web,False
4372,373,1,2025-01-18,115,0.98,Mobile,Web,False
4373,328,14,2024-10-20,87,0.67,Mobile,TV App,False
4374,318,18,2024-12-08,110,0.78,Mobile,Web,False
4375,287,1,2025-01-23,118,1.0,Smart TV,Android,False
4376,812,10,2024-09-05,78,0.68,Mobile,iOS,False
4377,1052,1,2025-03-14,96,0.82,Tablet,iOS,False
4378,1188,10,2025-04-26,110,0.96,Smart TV,TV App,True
4379,339,1,2025-01-27,110,0.94,Mobile,Web,False
4380,747,12,2024-10-19,64,0.63,Laptop,Android,False
4381,1140,4,2025-03-19,55,0.51,Mobile,iOS,False
4382,752,22,2025-04-03,98,0.82,Mobile,TV App,False
4383,953,22,2025-04-15,115,0.96,Smart TV,Android,False
4384,1068,13,2025-04-29,88,0.63,Smart TV,Web,False
4385,713,18,2024-10-06,107,0.76,Smart TV,Web,False
4386,180,22,2025-03-30,114,0.95,Laptop,iOS,False
4387,610,22,2024-11-12,94,0.79,Laptop,Web,False
4388,933,19,2025-04-21,108,0.87,Smart TV,Web,False
4389,959,21,2025-04-20,120,0.78,Mobile,Web,False
4390,654,6,2025-03-22,68,0.72,Laptop,iOS,False
4391,355,19,2025-04-27,98,0.79,Smart TV,TV App,False
4392,1198,14,2024-11-04,105,0.81,Mobile,iOS,False
4393,360,5,2024-10-31,92,0.76,Mobile,iOS,False
4394,858,2,2025-01-22,92,0.7,Mobile,iOS,False
4395,569,10,2024-08-03,98,0.86,Desktop,Web,False
4396,587,25,2024-09-11,87,0.65,Laptop,Web,False
4397,832,18,2025-04-11,134,0.95,Laptop,Android,False
4398,838,1,2025-03-14,102,0.87,Mobile,iOS,False
4399,555,21,2025-04-28,85,0.55,Smart TV,Android,False
4400,148,1,2025-04-28,96,0.82,Smart TV,iOS,False
4401,1133,3,2025-04-27,97,0.67,Tablet,TV App,False
4402,866,13,2025-04-04,138,0.99,Laptop,Android,False
4403,495,9,2025-04-19,82,0.6,Mobile,iOS,False
4404,760,22,2024-12-25,81,0.68,Mobile,iOS,False
4405,1108,13,2025-03-30,102,0.73,Mobile,iOS,True
4406,457,5,2024-12-14,54,0.45,Laptop,Android,True
4407,1078,16,2025-02-02,84,0.86,Smart TV,Android,False
4408,248,5,2025-02-13,98,0.81,Smart TV,Web,False
4409,748,24,2024-12-26,67,0.64,Mobile,Android,False
4410,187,11,2025-04-30,125,0.99,Mobile,iOS,False
4411,1044,21,2025-04-08,134,0.87,Mobile,Web,False
4412,24,23,2025-03-25,75,0.69,Mobile,Web,False
4413,684,12,2025-03-04,80,0.79,Mobile,iOS,False
4414,763,1,2025-01-19,112,0.95,Mobile,Android,True
4415,901,23,2025-03-05,110,1.0,Mobile,iOS,False
4416,788,13,2025-04-09,112,0.8,Mobile,Android,False
4417,502,1,2025-03-31,113,0.96,Smart TV,TV App,False
4418,436,16,2025-04-05,82,0.84,Laptop,TV App,True
4419,225,7,2025-02-05,40,0.45,Smart TV,TV App,False
4420,275,23,2025-02-22,61,0.56,Smart TV,TV App,False
4421,1037,1,2025-01-24,105,0.89,Mobile,Android,False
4422,396,11,2025-03-21,73,0.58,Tablet,Android,False
4423,951,18,2025-01-04,142,1.0,Tablet,Android,False
4424,339,12,2025-01-08,74,0.73,Mobile,Android,True
4425,432,19,2025-04-27,118,0.95,Smart TV,TV App,False
4426,570,9,2025-04-25,100,0.73,Smart TV,iOS,False
4427,162,10,2024-09-14,93,0.81,Smart TV,iOS,True
4428,178,19,2025-04-13,66,0.53,Tablet,Android,False
4429,191,1,2025-03-03,112,0.95,Smart TV,Web,True
4430,662,4,2025-04-08,65,0.61,Mobile,iOS,True
4431,487,1,2025-04-27,118,1.0,Mobile,iOS,False
4432,1140,16,2025-02-02,76,0.78,Tablet,Android,False
4433,532,9,2025-04-09,120,0.87,Mobile,iOS,True
4434,350,11,2025-02-03,76,0.6,Mobile,Web,False
4435,880,1,2025-04-25,118,1.0,Mobile,Android,False
4436,115,11,2025-04-08,95,0.75,Mobile,iOS,False
4437,650,25,2025-01-23,85,0.63,Mobile,iOS,False
4438,278,19,2025-04-15,90,0.72,Mobile,iOS,False
4439,936,13,2025-04-05,77,0.55,Mobile,TV App,False
4440,1004,14,2025-01-18,94,0.73,Laptop,Web,False
4441,562,14,2024-11-19,87,0.67,Smart TV,iOS,False
4442,794,2,2025-04-08,118,0.9,Laptop,iOS,False
4443,1058,4,2025-04-05,86,0.8,Mobile,Android,False
4444,173,2,2025-01-25,96,0.73,Laptop,Android,False
4445,316,14,2024-10-08,109,0.84,Desktop,Android,False
4446,946,2,2025-01-22,88,0.67,Mobile,Android,True
4447,808,25,2024-08-06,97,0.72,Laptop,TV App,False
4448,704,7,2024-12-21,38,0.43,Desktop,iOS,False
4449,251,16,2024-12-08,57,0.59,Desktop,Android,False
4450,251,15,2025-04-29,47,0.4,Laptop,Web,False
4451,205,16,2025-04-14,60,0.62,Smart TV,iOS,False
4452,465,15,2025-03-30,110,0.93,Mobile,Web,False
4453,59,6,2025-04-22,57,0.61,Smart TV,iOS,False
4454,1127,3,2025-01-22,82,0.57,Mobile,TV App,False
4455,408,18,2024-10-11,106,0.75,Smart TV,Web,False
4456,261,25,2024-10-05,90,0.67,Tablet,Android,False
4457,799,5,2024-11-15,70,0.58,Mobile,Web,False
4458,413,12,2025-03-04,88,0.87,Desktop,Web,True
4459,1194,13,2025-04-15,99,0.71,Smart TV,iOS,False
4460,145,17,2025-04-25,76,0.9,Mobile,TV App,False
4461,155,2,2025-04-05,96,0.73,Mobile,TV App,False
4462,1006,5,2024-10-12,82,0.68,Smart TV,Web,False
4463,409,22,2024-11-15,98,0.82,Laptop,Android,False
4464,483,21,2025-04-10,102,0.66,Desktop,Web,False
4465,237,23,2025-02-16,73,0.67,Smart TV,iOS,False
4466,125,19,2025-04-25,90,0.72,Smart TV,iOS,False
4467,799,16,2025-02-26,86,0.88,Desktop,Web,False
4468,1081,17,2025-01-19,79,0.93,Mobile,TV App,False
4469,327,10,2024-12-16,97,0.85,Mobile,iOS,False
4470,58,15,2025-03-30,107,0.9,Smart TV,Web,False
4471,609,19,2025-04-27,112,0.9,Tablet,iOS,True
4472,74,1,2025-01-23,101,0.86,Laptop,iOS,False
4473,779,10,2024-10-17,79,0.69,Smart TV,iOS,False
4474,636,18,2025-01-24,86,0.61,Mobile,Web,False
4475,1163,13,2025-04-23,93,0.67,Smart TV,Android,False
4476,105,13,2025-04-06,85,0.61,Mobile,Android,True
4477,1033,10,2025-01-16,41,0.36,Tablet,Android,False
4478,382,20,2024-09-28,35,0.39,Smart TV,iOS,False
4479,184,11,2025-02-02,124,0.98,Mobile,Android,False
4480,1103,2,2024-12-01,83,0.63,Tablet,iOS,False
4481,589,1,2025-03-30,110,0.94,Smart TV,Android,False
4482,557,5,2025-01-02,73,0.6,Smart TV,iOS,False
4483,284,14,2024-06-09,104,0.8,Smart TV,iOS,False
4484,973,6,2025-03-04,62,0.66,Tablet,iOS,False
4485,944,13,2025-04-08,140,1.0,Smart TV,Web,False
4486,911,3,2025-01-23,113,0.78,Tablet,TV App,False
4487,441,9,2025-04-20,88,0.64,Mobile,Android,False
4488,795,23,2025-04-24,90,0.82,Smart TV,iOS,False
4489,20,2,2025-04-23,80,0.61,Smart TV,iOS,False
4490,224,24,2025-03-01,79,0.76,Smart TV,TV App,False
4491,968,17,2025-03-22,45,0.54,Smart TV,iOS,False
4492,988,3,2025-02-13,100,0.69,Smart TV,Android,True
4493,163,10,2024-10-16,94,0.82,Laptop,TV App,False
4494,1045,2,2025-02-25,116,0.88,Smart TV,Web,False
4495,1190,25,2024-09-05,95,0.71,Smart TV,iOS,False
4496,112,1,2025-03-02,88,0.75,Mobile,TV App,False
4497,582,19,2025-04-28,110,0.88,Tablet,TV App,False
4498,1056,3,2025-01-09,131,0.91,Laptop,Web,False
4499,1000,5,2024-12-07,74,0.61,Mobile,Web,False
4500,1143,16,2025-04-11,60,0.62,Mobile,iOS,False
4501,382,19,2025-04-20,88,0.71,Laptop,iOS,False
4502,1060,25,2024-08-28,82,0.61,Smart TV,TV App,False
4503,983,22,2025-01-19,120,1.0,Mobile,TV App,False
4504,713,11,2025-03-18,102,0.81,Laptop,Web,False
4505,1079,22,2024-12-21,80,0.67,Mobile,TV App,False
4506,547,1,2025-01-26,107,0.91,Mobile,iOS,False
4507,85,21,2025-04-15,114,0.74,Mobile,TV App,False
4508,171,17,2025-02-10,51,0.61,Tablet,Android,True
4509,312,9,2025-04-26,95,0.69,Tablet,iOS,False
4510,1160,9,2025-04-06,114,0.83,Mobile,Web,False
4511,484,12,2024-10-19,67,0.66,Smart TV,iOS,False
4512,596,10,2024-10-22,109,0.95,Mobile,Web,True
4513,281,11,2025-02-12,100,0.79,Mobile,Android,False
4514,967,8,2025-03-11,44,0.5,Tablet,iOS,False
4515,606,21,2025-03-30,147,0.95,Smart TV,Web,False
4516,390,23,2025-03-09,61,0.56,Mobile,iOS,False
4517,257,5,2025-03-20,111,0.91,Smart TV,iOS,False
4518,1057,1,2025-02-20,90,0.77,Smart TV,Web,False
4519,1195,1,2025-04-16,114,0.97,Mobile,TV App,False
4520,910,23,2025-02-28,79,0.72,Tablet,Android,True
4521,125,4,2025-02-15,71,0.66,Smart TV,TV App,False
4522,832,21,2025-04-16,72,0.47,Smart TV,Android,False
4523,419,1,2025-01-18,118,1.0,Smart TV,iOS,False
4524,1040,9,2025-04-22,80,0.58,Mobile,TV App,False
4525,805,14,2025-03-01,106,0.82,Smart TV,Web,False
4526,143,4,2025-04-10,59,0.55,Laptop,Web,False
4527,1022,13,2025-04-24,116,0.83,Mobile,TV App,False
4528,1082,9,2025-04-07,89,0.65,Mobile,Android,False
4529,503,4,2025-03-23,108,1.0,Smart TV,iOS,False
4530,367,11,2025-04-13,88,0.7,Mobile,iOS,False
4531,159,4,2025-03-26,75,0.7,Mobile,iOS,False
4532,90,1,2025-01-22,118,1.0,Mobile,Android,False
4533,379,1,2025-01-24,88,0.75,Laptop,iOS,False
4534,996,15,2025-04-19,110,0.93,Mobile,TV App,False
4535,389,2,2024-09-22,75,0.57,Smart TV,Web,False
4536,458,3,2025-04-04,118,0.82,Mobile,Web,True
4537,937,15,2025-03-26,66,0.56,Smart TV,Web,False
4538,602,9,2025-04-06,133,0.97,Smart TV,iOS,False
4539,988,10,2024-08-11,50,0.44,Mobile,TV App,False
4540,1045,13,2025-04-22,109,0.78,Mobile,TV App,False
4541,413,1,2025-01-23,94,0.8,Smart TV,iOS,False
4542,139,5,2024-09-09,65,0.54,Smart TV,TV App,False
4543,340,24,2025-01-18,56,0.54,Tablet,iOS,False
4544,816,25,2025-04-11,121,0.9,Mobile,iOS,False
4545,285,13,2025-04-01,124,0.89,Desktop,Android,False
4546,391,16,2025-02-23,73,0.75,Laptop,iOS,False
4547,37,4,2025-04-29,105,0.98,Laptop,Android,False
4548,812,1,2025-03-24,95,0.81,Smart TV,Android,False
4549,592,21,2025-03-28,122,0.79,Mobile,Web,False
4550,1023,3,2025-02-19,127,0.88,Laptop,iOS,False
4551,505,7,2024-12-20,62,0.7,Mobile,Android,False
4552,435,18,2024-10-08,102,0.72,Smart TV,Android,False
4553,1030,12,2025-03-28,47,0.47,Smart TV,iOS,False
4554,1180,4,2025-04-30,88,0.82,Laptop,Web,False
4555,422,12,2024-10-27,68,0.67,Desktop,Android,False
4556,1074,5,2024-12-17,86,0.71,Mobile,Android,False
4557,22,22,2025-01-31,79,0.66,Mobile,iOS,False
4558,954,5,2025-04-17,118,0.97,Laptop,iOS,False
4559,1199,13,2025-04-18,124,0.89,Smart TV,TV App,False
4560,413,11,2025-03-17,78,0.62,Tablet,Web,True
4561,1197,7,2025-02-03,62,0.7,Smart TV,Web,False
4562,731,22,2025-03-19,64,0.54,Smart TV,TV App,False
4563,83,19,2025-04-29,101,0.81,Tablet,iOS,True
4564,574,9,2025-04-16,109,0.79,Mobile,iOS,False
4565,1031,13,2025-04-06,110,0.79,Smart TV,Android,False
4566,542,13,2025-03-19,84,0.6,Laptop,iOS,False
4567,928,2,2024-08-11,59,0.45,Laptop,iOS,False
4568,466,24,2025-01-02,77,0.74,Laptop,Web,False
4569,883,21,2025-04-09,134,0.87,Smart TV,iOS,False
4570,548,5,2025-04-20,74,0.61,Smart TV,iOS,False
4571,951,14,2024-11-12,106,0.82,Smart TV,iOS,False
4572,798,1,2025-04-06,95,0.81,Tablet,Android,False
4573,718,13,2025-04-21,93,0.67,Smart TV,TV App,False
4574,512,1,2025-01-24,105,0.89,Smart TV,iOS,False
4575,850,8,2025-03-05,44,0.51,Smart TV,Android,False
4576,1062,16,2024-12-17,61,0.63,Smart TV,TV App,False
4577,69,14,2024-07-05,97,0.75,Tablet,iOS,True
4578,327,23,2025-04-29,67,0.61,Laptop,TV App,False
4579,768,1,2025-03-10,99,0.84,Smart TV,TV App,True
4580,178,3,2025-02-09,117,0.81,Mobile,Android,True
4581,31,13,2025-03-24,84,0.6,Laptop,TV App,False
4582,350,16,2024-12-27,75,0.77,Smart TV,Android,True
4583,1179,11,2025-02-17,113,0.89,Laptop,Web,False
4584,712,23,2025-03-15,82,0.75,Tablet,Web,False
4585,456,3,2024-12-11,82,0.57,Smart TV,iOS,False
4586,915,3,2025-02-05,72,0.5,Smart TV,iOS,False
4587,266,3,2024-12-10,105,0.73,Laptop,TV App,True
4588,840,23,2025-03-25,71,0.65,Desktop,Android,False
4589,195,8,2025-03-27,33,0.38,Mobile,Web,False
4590,784,23,2025-04-18,96,0.88,Tablet,Web,False
4591,1131,1,2025-02-25,109,0.93,Tablet,Web,False
4592,971,18,2024-10-13,120,0.85,Laptop,Web,False
4593,1075,25,2025-01-18,81,0.6,Smart TV,Web,False
4594,952,11,2025-03-02,85,0.67,Smart TV,iOS,False
4595,275,7,2025-01-09,42,0.47,Laptop,Web,False
4596,271,23,2025-04-28,100,0.91,Smart TV,Web,False
4597,342,10,2024-12-26,96,0.84,Laptop,TV App,False
4598,434,22,2025-02-19,76,0.64,Laptop,TV App,False
4599,1070,22,2024-12-17,54,0.45,Tablet,Web,False
4600,1067,25,2024-08-09,94,0.7,Laptop,Web,False
4601,63,17,2025-01-29,57,0.68,Smart TV,Web,True
4602,69,19,2025-04-23,102,0.82,Laptop,TV App,True
4603,977,15,2025-03-03,48,0.41,Desktop,Web,True
4604,740,3,2024-11-28,108,0.75,Mobile,iOS,False
4605,555,22,2025-03-24,78,0.65,Mobile,Android,False
4606,593,21,2025-04-29,134,0.87,Mobile,Android,True
4607,923,12,2024-11-11,69,0.68,Mobile,Android,False
4608,63,23,2025-04-27,97,0.89,Laptop,Web,False
4609,765,11,2025-03-14,97,0.77,Smart TV,iOS,False
4610,393,22,2025-02-11,69,0.58,Smart TV,Android,False
4611,131,5,2024-09-06,64,0.53,Mobile,Web,False
4612,407,23,2025-04-14,69,0.63,Smart TV,iOS,False
4613,241,1,2025-02-19,102,0.87,Laptop,TV App,False
4614,170,10,2025-02-07,60,0.53,Mobile,iOS,False
4615,883,5,2025-01-28,91,0.75,Smart TV,Android,True
4616,132,16,2025-02-20,64,0.66,Laptop,iOS,False
4617,561,15,2025-03-20,63,0.53,Smart TV,Android,True
4618,147,14,2024-10-24,105,0.81,Smart TV,Web,False
4619,13,8,2025-02-15,43,0.49,Smart TV,Web,False
4620,47,11,2025-02-08,80,0.63,Laptop,Android,True
4621,415,6,2025-03-06,73,0.77,Mobile,Web,False
4622,135,4,2025-04-21,76,0.71,Smart TV,TV App,False
4623,414,25,2025-03-14,75,0.56,Smart TV,iOS,True
4624,1028,18,2024-12-31,93,0.66,Laptop,Android,False
4625,322,22,2024-11-15,93,0.78,Smart TV,iOS,False
4626,286,22,2025-04-13,104,0.87,Mobile,iOS,False
4627,217,1,2025-01-25,92,0.78,Mobile,iOS,False
4628,143,9,2025-04-08,133,0.97,Smart TV,TV App,False
4629,807,3,2025-03-11,101,0.7,Smart TV,iOS,False
4630,1067,17,2025-03-14,66,0.78,Mobile,Web,False
4631,951,22,2024-12-13,43,0.36,Smart TV,iOS,False
4632,965,4,2025-04-30,103,0.96,Laptop,Web,False
4633,708,10,2024-11-05,60,0.53,Laptop,Web,False
4634,126,14,2024-11-14,83,0.64,Laptop,TV App,True
4635,835,1,2025-03-03,101,0.86,Laptop,TV App,False
4636,48,2,2024-09-26,72,0.55,Mobile,Android,False
4637,577,18,2025-01-27,99,0.7,Smart TV,Android,False
4638,989,5,2025-03-23,93,0.77,Smart TV,Web,False
4639,968,2,2024-11-03,69,0.53,Laptop,iOS,False
4640,333,11,2025-03-12,99,0.78,Mobile,Android,False
4641,1064,15,2025-03-26,96,0.81,Smart TV,iOS,True
4642,110,9,2025-04-20,100,0.73,Smart TV,Web,False
4643,454,10,2025-04-24,73,0.64,Smart TV,Android,False
4644,983,11,2025-02-23,127,1.0,Desktop,Web,False
4645,772,22,2025-02-08,48,0.4,Smart TV,Web,True
4646,674,15,2025-03-01,77,0.65,Mobile,Android,False
4647,1032,24,2025-04-22,91,0.87,Laptop,iOS,True
4648,599,12,2025-03-23,49,0.49,Mobile,iOS,False
4649,770,1,2025-01-24,88,0.75,Laptop,Android,False
4650,136,13,2025-03-22,77,0.55,Smart TV,TV App,False
4651,1041,23,2025-03-01,75,0.69,Mobile,TV App,False
4652,81,1,2025-02-25,109,0.93,Laptop,TV App,False
4653,79,22,2024-11-26,68,0.57,Mobile,TV App,False
4654,181,3,2024-12-15,108,0.75,Tablet,Android,True
4655,998,2,2025-03-24,99,0.75,Smart TV,Android,True
4656,975,19,2025-04-17,55,0.44,Laptop,iOS,False
4657,228,1,2025-03-06,102,0.87,Mobile,Web,True
4658,945,13,2025-03-19,103,0.74,Laptop,Android,False
4659,553,4,2025-04-28,99,0.92,Laptop,Web,False
4660,1186,19,2025-04-26,66,0.53,Tablet,iOS,True
4661,822,9,2025-04-13,95,0.69,Tablet,Android,False
4662,599,15,2025-03-22,97,0.82,Laptop,TV App,True
4663,90,14,2025-02-06,113,0.87,Smart TV,Android,False
4664,361,3,2024-12-17,76,0.53,Tablet,iOS,True
4665,475,1,2025-01-16,84,0.72,Tablet,TV App,False
